2000000049953,1       
2000000049915,1       
2000000049908,1       
2000000049885,1       
2000000049922,1       
2000000049977,1       
2000000049984,1       
2000000049601,1       
2000000049595,1       
2000000049588,1       
2000000049564,1       
2000000049625,1       
2000000047362,1       
2000000047348,1       
2000000047324,1       
2000000047331,1       
2000000047393,1       
2000000047379,1       
2000000047386,1       
2000000047416,1       
2000000047447,1       
2000000047423,1       
2000000047461,1       
2000000047454,1       
2000000047430,1       
2000000047256,1       
2000000047287,1       
2000000047317,1       
2000000047485,1       
