2000035751715,1       
2000035751739,1       
2000035750725,1       
2000035750718,1       
2000035750732,1       
2000035750640,1       
2000035750633,1       
2000035750657,1       
2000035750664,1       
2000035750626,1       
2000035750619,1       
2000035750466,1       
2000035750442,1       
2000035750428,1       
2000035750435,1       
2000035750459,1       
2000035750350,1       
2000035750343,1       
2000035750312,1       
2000035930578,1       
8056475228533,1       
8056475228557,1       
8056475228571,1       
8056475228595,1       
8056475228632,1       
8056475228618,1       
8056475116496,1       
8056475116441,1       
8056475116397,1       
8056475116342,1       
8056475116595,1       
8056475116540,1       
