8056475286434,1       
8056475286489,1       
8056475286632,1       
8056475286588,1       
8056475286625,1       
8056475286571,1       
8056475286526,1       
8056475286427,1       
8056475286472,2       
8056475286359,1       
8056475286403,1       
8056475286304,1       
8056475286250,1       
8056475286311,1       
8056475286366,1       
8056475286014,1       
8056475286069,1       
8056475285963,1       
8056475285819,1       
8056475286052,1       
8056475285857,1       
8056475286007,1       
8056475285956,1       
8056475285901,1       
8056475286649,1       
8056475286540,1       
8056475286595,1       
8056475286496,1       
8056475286441,1       
