2000000038568,1       
2000000038544,1       
2000000049137,1       
2000000049090,1       
2000000049120,1       
2000000049113,1       
2000000011741,1       
2000000050027,1       
2000000050034,1       
2000000050041,1       
2000000050003,1       
2000000041889,1       
2000000012074,1       
2000000041926,1       
2000000041872,1       
2000000041940,1       
2000000011763,1       
2000000011761,1       
2000000011762,1       
2000000049083,1       
2000000041391,1       
2000000011719,1       
2000000011758,1       
2000000012049,1       
2000000041469,1       
2000000049724,1       
2000000049762,1       
2000000011742,1       
2000000011720,1       
2000000011710,1       
2000000011713,1       
2000000011715,1       
