4053858173873,1       
4053858173835,1       
7613272215367,1       
7613272213899,1       
7613272222563,1       
4051432381034,1       
4053858751859,1       
4053858021624,1       
7613272133463,1       
7340015325570,1       
7613272207409,1       
664689656219 ,1       
0827886024414,1       
0762753137036,1       
0664689460380,1       
0750779086384,1       
0725125960175,1       
0883663775252,1       
0762753933805,1       
0762753268884,1       
8053672641844,1       
0762753482358,1       
0725125971744,1       
0715583313163,1       
0827886950843,1       
0827886612499,1       
0827886612918,1       
0827886950768,1       
0827886874439,1       
0827886748136,1       
