2000000047553,1       
2000000047539,1       
2000000047577,1       
2000000047546,1       
2000000047614,1       
2000000047591,1       
2000000047751,1       
2000000047737,1       
2000000047713,1       
2000000047720,1       
2000000047683,1       
2000000047645,1       
2000000047652,1       
2000000047676,1       
2000000047706,1       
2000000047669,1       
2000000049229,1       
2000000049236,1       
2000000049243,1       
2000000049250,1       
2000000049281,1       
2000000049267,1       
2000000049298,1       
2000000049304,1       
2000000049274,1       
2000000047812,1       
2000000047799,1       
2000000047829,1       
2000000049175,1       
2000000049151,1       
2000000049168,1       
2000000049182,1       
2000000049199,1       
2000000049359,1       
2000000049328,1       
2000000049311,1       
2000000049342,1       
2000000049373,1       
2000000049335,1       
