2000000033310,1       
2000000033303,1       
2000000046716,1       
2000000046679,1       
2000000046792,1       
2000000046778,1       
2000000046754,2       
2000000046808,2       
2000000033440,1       
2000000033464,1       
2000000033457,1       
2000000033433,1       
2000000033259,1       
2000000033235,2       
2000000033242,1       
2000000034119,1       
2000000047140,1       
2000000047126,1       
2000000047034,1       
2000000047096,1       
2000000033334,1       
2000000033358,1       
2000000033341,1       
2000000033747,1       
2000000033716,1       
2000000033723,2       
2000000033730,1       
2000000047188,2       
2000000047195,2       
2000000047164,1       
2000000033150,1       
2000000033181,1       
2000000046907,1       
2000000046914,1       
2000000046884,1       
2000000033846,2       
2000000046723,2       
2000000046822,1       
2000000046853,1       
2000000046846,2       
2000000033778,1       
2000000033556,1       
2000000033686,1       
2000000033693,1       
2000000033679,1       
2000000046976,1       
2000000034164,1       
2000000034126,1       
2000000034140,2       
2000000033365,1       
2000000033792,1       
2000000033594,1       
2000000033624,1       
2000000033600,2       
2000000033617,2       
2000000033921,1       
2000000033945,1       
