2000000011379,2       
9910000017803,4       
2000000004389,1       
3611588328010,1       
3611588328034,1       
2000000041681,1       
3611589705155,1       
3611589705186,1       
2000000045047,1       
3611589427804,1       
2000000037455,1       
3611588324999,1       
3611588325095,1       
3611588328003,1       
3611588324968,1       
8718155285068,8       
2000000009162,1       
2000000009179,1       
2000000009186,1       
